query,ok,key_count,raw_output,attributes_json,norm_attributes_json
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR  1FK2106-4AF01-1SA0 2.7 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1SA0"",   ""power"": ""2.7 kW"" } <end","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1SA0"", ""power"": ""2.7 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1SA0"", ""power"": ""2.7 kW""}"
Vibration Motor,True,1,"{power_source: ""Vibration Motor""}<turn|><","{""power_source"": ""Vibration Motor""}","{""power source"": ""Vibration Motor""}"
Remi Geared Motor,True,2,"{attribute: ""Geared Motor"", value: ""Remi""} <","{""attribute"": ""Geared Motor"", ""value"": ""Remi""}","{""value"": ""Remi""}"
Tata Signa Bs4 Blower Motor,True,5,"{   ""Brand"": ""Tata Signa"",   ""Model"": ""Bs4"",   ""Feature"": ""Signa"",   ""Part"": ""Signa"",   ""Power"": ""Signa Bs4 Blower Motor"" } <","{""Brand"": ""Tata Signa"", ""Model"": ""Bs4"", ""Feature"": ""Signa"", ""Part"": ""Signa"", ""Power"": ""Signa Bs4 Blower Motor""}","{""brand"": ""Tata Signa"", ""model name/number"": ""Bs4"", ""feature"": ""Signa"", ""Part"": ""Signa"", ""power"": ""Signa Bs4 Blower Motor""}"
Allen Bradley SMC-3 43A Smart Motor starer,True,5,"{   ""Model Number"": ""SMC-3"",   ""Brand/Associated Entity"": ""Allen Bradley"",   ""Motor Type"": ""Smart Motor"",   ""Current"": ""43A"",   ""Feature"": ""starer"" }","{""Model Number"": ""SMC-3"", ""Brand/Associated Entity"": ""Allen Bradley"", ""Motor Type"": ""Smart Motor"", ""Current"": ""43A"", ""Feature"": ""starer""}","{""model number"": ""SMC-3"", ""Brand/Associated Entity"": ""Allen Bradley"", ""Motor Type"": ""Smart Motor"", ""current"": ""43A"", ""feature"": ""starer""}"
skill-3220-armature-powerbilt(9683),False,0,{product_name_or_code}:skill-3,{},{}
50W Wall Fan Motor,True,2,"{power_consumption: ""50W"", ""type"": ""Wall Fan"", ""motor_attribute"": ""Fan Motor""} <","{""type"": ""Wall Fan"", ""motor_attribute"": ""Fan Motor""}","{""type"": ""Wall Fan"", ""motor_attribute"": ""Fan Motor""}"
m9mz90g4yga panasonic gear motor /90watt/ three phase,True,3,"{   ""model_number"": ""m9mz90g4yga"",   ""power_source"": ""gear motor /90watt/ three phase"",   ""brand"": ""panasonic"" }","{""model_number"": ""m9mz90g4yga"", ""power_source"": ""gear motor /90watt/ three phase"", ""brand"": ""panasonic""}","{""model name/number"": ""m9mz90g4yga"", ""power source"": ""gear motor /90watt/ three phase"", ""brand"": ""panasonic""}"
ll braider soft starer,True,1,"{brand_or_style: ""ll braider soft starer""}","{""brand_or_style"": ""ll braider soft starer""}","{""brand_or_style"": ""ll braider soft starer""}"
kollmorgen servo motors akm63k-anc2r-00,True,2,"{product_code: ""akm63k-anc2r-00"", ""brand"": ""kollmorgen"", ""power_source"": ""servo motors""} <end","{""brand"": ""kollmorgen"", ""power_source"": ""servo motors""}","{""brand"": ""kollmorgen"", ""power source"": ""servo motors""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0 0.12 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0"",   ""power"": ""0.12 kW"" } <","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0"", ""power"": ""0.12 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0"", ""power"": ""0.12 kW""}"
Crane Current Collector Carbon Brush,True,2,"{   ""feature"": ""Crane Current Collector"",   ""part_type"": ""Carbon Brush"" }","{""feature"": ""Crane Current Collector"", ""part_type"": ""Carbon Brush""}","{""feature"": ""Crane Current Collector"", ""part_type"": ""Carbon Brush""}"
Pneumatic Actuatos,True,2,"{""actuators"": ""Pneumatic"", ""function"": ""Actuators""}<turn|><|channel>","{""actuators"": ""Pneumatic"", ""function"": ""Actuators""}","{""actuators"": ""Pneumatic"", ""function"": ""Actuators""}"
1440 rpm three phase 9841043643 3 hp crompton greaves motor,True,5,"{   ""motor_power"": ""3 hp"",   ""speed"": ""1440 rpm"",   ""brand"": ""crompton greaves motor"",   ""serial_number"": ""9841043643"",   ""phase"": ""three phase"" } <","{""motor_power"": ""3 hp"", ""speed"": ""1440 rpm"", ""brand"": ""crompton greaves motor"", ""serial_number"": ""9841043643"", ""phase"": ""three phase""}","{""motor_power"": ""3 hp"", ""speed"": ""1440 rpm"", ""brand"": ""crompton greaves motor"", ""serial_number"": ""9841043643"", ""phase"": ""three phase""}"
horse power,True,1,"{attribute: ""horse power""}","{""attribute"": ""horse power""}",{}
Terminal plate,True,1,"{attribute: ""Terminal plate""}<turn|>","{""attribute"": ""Terminal plate""}",{}
dc brake motors in mumbai,True,1,"{location: ""in mumbai"", ""function"": ""dc brake motors""}<turn|>","{""function"": ""dc brake motors""}","{""function"": ""dc brake motors""}"
hindustan ac motor,False,0,"{power_source}:ac motor,",{},{}
24 inch three phase 4 exhaust fan fibre,True,4,"{   ""power"": ""three phase"",   ""size"": ""24 inch"",   ""feature"": ""fibre"",   ""part"": ""exhaust fan"" }<turn|>","{""power"": ""three phase"", ""size"": ""24 inch"", ""feature"": ""fibre"", ""part"": ""exhaust fan""}","{""power"": ""three phase"", ""size"": ""24 inch"", ""feature"": ""fibre"", ""part"": ""exhaust fan""}"
panasonic-ac-servo-motor,False,0,{brand_or_model_part}:panasonic-,{},{}
three phase 1 piece 5 hp 2800 rpm 3.7 KW 5HP Crompton Greaves Motor 1500 rpm,True,6,"{   ""Motor"": ""Crompton Greaves Motor"",   ""Power"": ""5HP"",   ""Speed"": ""1 piece"",   ""Phase"": ""three phase"",   ""Speed"": ""2800 rpm"",   ""Consumption"": ""3.7 KW"",   ""Operating Speed"": ""1500 rpm"" }","{""Motor"": ""Crompton Greaves Motor"", ""Power"": ""5HP"", ""Speed"": ""2800 rpm"", ""Phase"": ""three phase"", ""Consumption"": ""3.7 KW"", ""Operating Speed"": ""1500 rpm""}","{""part type"": ""Crompton Greaves Motor"", ""power"": ""5HP"", ""speed"": ""2800 rpm"", ""phase"": ""three phase"", ""Consumption"": ""3.7 KW"", ""Operating Speed"": ""1500 rpm""}"
3 Phase Motor Starter,True,1,"{attribute: ""3 Phase Motor Starter""} <end","{""attribute"": ""3 Phase Motor Starter""}",{}
0.5 hp motor,False,0,"{power_output}: ""0.",{},{}
ac-fan-motor,True,1,"{power_source: ""ac-fan-motor""}","{""power_source"": ""ac-fan-motor""}","{""power source"": ""ac-fan-motor""}"
L&T Mpower Pro Mobile Motor Starter,True,1,"{brand/company: ""L&T Mpower Pro Mobile Motor Starter""}","{""brand/company"": ""L&T Mpower Pro Mobile Motor Starter""}","{""brand/company"": ""L&T Mpower Pro Mobile Motor Starter""}"
linear actuator purlin,True,1,"{attribute: ""purlin"", ""type"": ""linear actuator""}","{""type"": ""linear actuator""}","{""type"": ""linear actuator""}"
1 piece Allen Bradley Soft Starters,True,3,"{   ""number_of_items"": ""1 piece"",   ""brand"": ""Allen Bradley"",   ""type"": ""Soft Starters"" }<turn|>","{""number_of_items"": ""1 piece"", ""brand"": ""Allen Bradley"", ""type"": ""Soft Starters""}","{""number_of_items"": ""1 piece"", ""brand"": ""Allen Bradley"", ""type"": ""Soft Starters""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0 4.5 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0"",   ""power"": ""4.5 kW"" }","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0"", ""power"": ""4.5 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0"", ""power"": ""4.5 kW""}"
dg geared motor,True,2,"{attribute: ""dg"", value: ""geared motor""} <end","{""attribute"": ""dg"", ""value"": ""geared motor""}","{""value"": ""geared motor""}"
Alternator Stator Core,True,1,"{attribute: ""Alternator Stator Core""} <","{""attribute"": ""Alternator Stator Core""}",{}
servo motors repairs,True,2,"{   ""services"": ""repairs"",   ""power source"": ""servo motors"" } <","{""services"": ""repairs"", ""power source"": ""servo motors""}","{""services"": ""repairs"", ""power source"": ""servo motors""}"
Motor Carbon Brushes,True,1,"{attribute: ""Carbon Brushes"", ""power_source"": ""Motor""}","{""power_source"": ""Motor""}","{""power source"": ""Motor""}"
Pmdc Stirrer Motor,True,1,"{attribute: ""Pmdc"", ""function"": ""Stirrer Motor""} <end","{""function"": ""Stirrer Motor""}","{""function"": ""Stirrer Motor""}"
dol-starter,True,1,"{attribute: ""dol-starter""}","{""attribute"": ""dol-starter""}",{}
Fan Motor,True,1,"{attribute: ""Fan Motor""}","{""attribute"": ""Fan Motor""}",{}
Three Phase Motors Crompton Greaves,True,2,"{   ""Brand"": ""Crompton Greaves"",   ""Power Source"": ""Three Phase Motors"" } <","{""Brand"": ""Crompton Greaves"", ""Power Source"": ""Three Phase Motors""}","{""brand"": ""Crompton Greaves"", ""power source"": ""Three Phase Motors""}"
TR 7 25x50 Holder,True,2,"{holder_type: ""Holder"", ""model_number"": ""TR 7"", ""size"": ""25x50""}","{""model_number"": ""TR 7"", ""size"": ""25x50""}","{""model name/number"": ""TR 7"", ""size"": ""25x50""}"
End Shield Cover,True,1,"{attribute: ""End Shield Cover""}","{""attribute"": ""End Shield Cover""}",{}
three phase 3.7 kw crompton greaves induction motor,True,4,"{   ""motor_type"": ""induction motor"",   ""power"": ""3.7 kw"",   ""brand"": ""crompton greaves"",   ""phase"": ""three phase"" } <end","{""motor_type"": ""induction motor"", ""power"": ""3.7 kw"", ""brand"": ""crompton greaves"", ""phase"": ""three phase""}","{""motor_type"": ""induction motor"", ""power"": ""3.7 kw"", ""brand"": ""crompton greaves"", ""phase"": ""three phase""}"
1 for business use piece 22 kw Allen Bradley 150-C43NBD SMC-3 Soft Starter 43A 480V 3-Phase 100-240V AC Control,True,6,"{   ""power_consumption"": ""22 kw"",   ""voltage"": ""480V 3-Phase"",   ""control"": ""Allen Bradley"",   ""model_number"": ""SMC-3 Soft Starter 43A 43NBD"",   ""usage"": ""1 for business use piece"",   ""input_voltage"": ""100-240V AC Control"" } <","{""power_consumption"": ""22 kw"", ""voltage"": ""480V 3-Phase"", ""control"": ""Allen Bradley"", ""model_number"": ""SMC-3 Soft Starter 43A 43NBD"", ""usage"": ""1 for business use piece"", ""input_voltage"": ""100-240V AC Control""}","{""power_consumption"": ""22 kw"", ""voltage"": ""480V 3-Phase"", ""control"": ""Allen Bradley"", ""model name/number"": ""SMC-3 Soft Starter 43A 43NBD"", ""usage"": ""1 for business use piece"", ""input_voltage"": ""100-240V AC Control""}"
3.7 kw crompton greaves induction motor,False,0,"{power_consumption}: ""3.",{},{}
Direct On Line Starter DOL Motor Starter (DMC),True,2,"{   ""Motor"": ""DOL Motor Starter (DMC)"",   ""Operation"": ""Direct On Line Starter"" }","{""Motor"": ""DOL Motor Starter (DMC)"", ""Operation"": ""Direct On Line Starter""}","{""part type"": ""DOL Motor Starter (DMC)"", ""operation"": ""Direct On Line Starter""}"
crompton greaves induction motor,True,1,"{brand_or_type_of_motor: ""induction motor"", ""attributes"": ""crompton greaves""}<end_of","{""attributes"": ""crompton greaves""}",{}
three phase-motors,False,0,"{power_source}: ""three phase",{},{}
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0MB0,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0MB0"",   ""series"": ""SERVO MOTOR"" }","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0MB0"", ""series"": ""SERVO MOTOR""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0MB0"", ""series"": ""SERVO MOTOR""}"
Stators,True,1,"{type: ""Stators""}<turn|>","{""type"": ""Stators""}","{""type"": ""Stators""}"
1 fan motor,True,1,"{attribute: ""1"", ""fan motor"": ""fan motor""}<turn|><","{""fan motor"": ""fan motor""}","{""fan motor"": ""fan motor""}"
Makita MT-958 Armature By PowerSpeed,True,3,"{   ""Model Number"": ""MT-958"",   ""Brand/Series"": ""Armature By PowerSpeed"",   ""Tool"": ""Makita"" }","{""Model Number"": ""MT-958"", ""Brand/Series"": ""Armature By PowerSpeed"", ""Tool"": ""Makita""}","{""model number"": ""MT-958"", ""Brand/Series"": ""Armature By PowerSpeed"", ""Tool"": ""Makita""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1MA0  2.7 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1MA0"",   ""power"": ""2.7 kW"" } <end","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1MA0"", ""power"": ""2.7 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1MA0"", ""power"": ""2.7 kW""}"
KOLLMORGEN Servo Motors,True,1,"{key-value attributes: ""Servo Motors"", ""KOLLMORGEN""}","{""key-value attributes"": ""Servo Motors""}","{""key-value attributes"": ""Servo Motors""}"
10 HP Transtech Gear Electric Motor,False,0,"{power_source}: ""Electric Motor",{},{}
Hollow Shaft Type Incremental Rotary Encoder,True,1,"{attribute: ""Hollow Shaft Type"", ""Function"": ""Incremental Rotary Encoder""}<turn|><end","{""Function"": ""Incremental Rotary Encoder""}","{""Function"": ""Incremental Rotary Encoder""}"
Ti Motion Linear Actuator,False,0,{key_attribute:} Ti Motion Linear,{},{}
Rhino+12V+DC+30RPM+70Kgcm+IG32+Heavy+Duty+Planetary+Geared+Motor,True,2,"{   ""Rhino+12V+DC+30RPM+70Kgcm+"",   ""IG32+"",   ""Feature"": ""Heavy+Duty+Planetary+Geared+Motor"",   ""Value"": ""Rhino+"" } <","{""Feature"": ""Heavy+Duty+Planetary+Geared+Motor"", ""Value"": ""Rhino+""}","{""feature"": ""Heavy+Duty+Planetary+Geared+Motor"", ""Value"": ""Rhino+""}"
1FK2104-6AF10-0MB0,True,1,"{attribute: ""1FK2104-6AF10-0MB0""}","{""attribute"": ""1FK2104-6AF10-0MB0""}",{}
dual shaft 1330 RPM BLOWER FAN MOTOR,False,0,"{speed}: """,{},{}
Worm Geared Motor,True,1,"{attribute: ""Geared Motor"", ""feature"": ""Worm""}","{""feature"": ""Worm""}","{""feature"": ""Worm""}"
3 Phase Electric Motor,False,0,"{power_source}: ""3 Phase",{},{}
linear 1 festo actuators,True,1,"{attributes: ""linear"", ""actuators"": ""1 festo""}","{""actuators"": ""1 festo""}","{""actuators"": ""1 festo""}"
FL57BLS01-24V-10000A- Regular BLDC Motor,True,2,"{   ""Model Number"": ""FL57BLS01-24V-10000A- Regular"",   ""Motor Type"": ""BLDC Motor"" } <","{""Model Number"": ""FL57BLS01-24V-10000A- Regular"", ""Motor Type"": ""BLDC Motor""}","{""model number"": ""FL57BLS01-24V-10000A- Regular"", ""Motor Type"": ""BLDC Motor""}"
starter,True,1,"{attribute: ""starter""}<turn|><","{""attribute"": ""starter""}",{}
motor starter controller,True,1,"{attribute: ""motor starter controller""}","{""attribute"": ""motor starter controller""}",{}
EG224 Grade DC Motor Carbon Brush,True,3,"{   ""Motor Type"": ""Grade DC Motor"",   ""Brush Type"": ""Carbon Brush"",   ""Model"": ""EG224"" }","{""Motor Type"": ""Grade DC Motor"", ""Brush Type"": ""Carbon Brush"", ""Model"": ""EG224""}","{""Motor Type"": ""Grade DC Motor"", ""Brush Type"": ""Carbon Brush"", ""model name/number"": ""EG224""}"
mini motors,True,1,{mini_motors: true}<turn|>,"{""mini_motors"": ""true""}","{""mini_motors"": ""true""}"
Air Vane Motor,True,1,"{attribute: ""Air Vane Motor""} <end","{""attribute"": ""Air Vane Motor""}",{}
1 HP Impel VGGH25 Electric Motor,False,0,"{power_source}: Electric Motor,",{},{}
dc fan motor 15 20 watt,False,0,"{power_consumption_per_unit}: ""15",{},{}
fan motor 25 30 watt,False,0,"{value_1}:25,",{},{}
3-phase-motor-starter,False,0,"{power_source}:""3-",{},{}
Electric Motors and Components,True,1,"{   ""power_source"": ""Electric Motors and Components"" }","{""power_source"": ""Electric Motors and Components""}","{""power source"": ""Electric Motors and Components""}"
three phase l&t mpower pro mobile motor starter,True,3,"{   ""power source"": ""three phase"",   ""brand/model"": ""l&t mpower pro"",   ""features"": ""mobile motor starter"" }<turn|><","{""power source"": ""three phase"", ""brand/model"": ""l&t mpower pro"", ""features"": ""mobile motor starter""}","{""power source"": ""three phase"", ""brand/model"": ""l&t mpower pro"", ""features"": ""mobile motor starter""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0SB0 1 kW,True,2,"{   ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0SB0"",   ""power"": ""1 kW"" } <","{""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0SB0"", ""power"": ""1 kW""}","{""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2104-6AF10-0SB0"", ""power"": ""1 kW""}"
Motor Terminal Plate,False,0,"{part_name}:Terminal Plate,",{},{}
1 hp bench polisher motor,True,1,"{attribute: ""bench polisher motor"", ""power"": ""1 hp""}","{""power"": ""1 hp""}","{""power"": ""1 hp""}"
Air Conditioner Motor,True,1,"{attribute: ""Air Conditioner"", ""power source"": ""Motor""}<turn|><","{""power source"": ""Motor""}","{""power source"": ""Motor""}"
partition frames for motor,True,1,"{value_attributes: ""partition frames for motor""}","{""value_attributes"": ""partition frames for motor""}","{""value_attributes"": ""partition frames for motor""}"
FL28STH51-0674AF-Hybrid Stepper Motor,True,2,"{   ""Model Number"": ""FL28STH51-0674AF-Hybrid"",   ""Drive Type"": ""Stepper Motor"" }","{""Model Number"": ""FL28STH51-0674AF-Hybrid"", ""Drive Type"": ""Stepper Motor""}","{""model number"": ""FL28STH51-0674AF-Hybrid"", ""Drive Type"": ""Stepper Motor""}"
Electrical carbon Brushes,True,3,"{   ""material"": ""carbon"",   ""power_source"": ""Electrical"",   ""accessories"": ""Brushes"" }<turn|><","{""material"": ""carbon"", ""power_source"": ""Electrical"", ""accessories"": ""Brushes""}","{""material"": ""carbon"", ""power source"": ""Electrical"", ""accessories"": ""Brushes""}"
Vibratory Motor Foot Mounted,True,1,"{power_source: ""Foot Mounted"", ""Feature"": ""Vibratory Motor""} <","{""Feature"": ""Vibratory Motor""}","{""feature"": ""Vibratory Motor""}"
Omp Series Orbital Motors,True,2,"{   ""Series"": ""Omp Series"",   ""Power Source"": ""Orbital Motors"" }","{""Series"": ""Omp Series"", ""Power Source"": ""Orbital Motors""}","{""series"": ""Omp Series"", ""power source"": ""Orbital Motors""}"
Hydraulic Motor bmr,True,1,"{motor_type: ""Hydraulic Motor"", ""brand"": ""bmr""}<turn|><end","{""brand"": ""bmr""}","{""brand"": ""bmr""}"
25 Amp Motor Starter Fresh Material,True,2,"{   ""Power"": ""25 Amp Motor Starter"",   ""Material"": ""Fresh Material"" }","{""Power"": ""25 Amp Motor Starter"", ""Material"": ""Fresh Material""}","{""power"": ""25 Amp Motor Starter"", ""material"": ""Fresh Material""}"
M S Hydraulic Motor,False,0,{material}:M,{},{}
Jyoti Motor Starter And Starter Oil Set,True,1,"{   ""Power Source"": ""Jyoti Motor Starter And Starter Oil Set"" }","{""Power Source"": ""Jyoti Motor Starter And Starter Oil Set""}","{""power source"": ""Jyoti Motor Starter And Starter Oil Set""}"
FL57BL01-24V-1500AD Brushless Motor,True,2,"{   ""Model Number"": ""FL57BL01-24V-1500AD"",   ""Motor Type"": ""Brushless Motor"" } <","{""Model Number"": ""FL57BL01-24V-1500AD"", ""Motor Type"": ""Brushless Motor""}","{""model number"": ""FL57BL01-24V-1500AD"", ""Motor Type"": ""Brushless Motor""}"
MIG PMDC MOTOR 24V/42V,True,2,"{   ""motor_type"": ""MIG PMDC MOTOR"",   ""voltage"": ""24V/42V"" }","{""motor_type"": ""MIG PMDC MOTOR"", ""voltage"": ""24V/42V""}","{""motor_type"": ""MIG PMDC MOTOR"", ""voltage"": ""24V/42V""}"
500 rpm mig pmdc motor 24v/42v,False,0,"{speed}: """,{},{}
2 hp three phase motor,False,0,"{power_source}: ""three phase",{},{}
Havells Electric Motor,False,0,{brand}: Hav,{},{}
2 200 w chimney motor,True,2,"{motor_type: ""chimney motor"", ""quantity"": ""2"", ""power"": ""200 w""} <end","{""quantity"": ""2"", ""power"": ""200 w""}","{""quantity"": ""2"", ""power"": ""200 w""}"
