query,ok,key_count,raw_output,attributes_json,norm_attributes_json
three phase electric motor near agra 20 hp 960 rpm,True,5,"{""phase"": ""three phase"", ""motor"": ""electric motor"", ""location"": ""near agra"", ""speed"": ""960 rpm"", ""power"": ""20 hp""}","{""phase"": ""three phase"", ""motor"": ""electric motor"", ""location"": ""near agra"", ""speed"": ""960 rpm"", ""power"": ""20 hp""}","{""phase"": ""three phase"", ""part type"": ""electric motor"", ""location/city"": ""near agra"", ""speed"": ""960 rpm"", ""power"": ""20 hp""}"
gsm mobile starter,True,2,"{""starter"": ""gsm mobile"", ""power"": ""mobile starter""} </","{""starter"": ""gsm mobile"", ""power"": ""mobile starter""}","{""starter"": ""gsm mobile"", ""power"": ""mobile starter""}"
Domestic Appliance Motors,True,2,"{""power_source"": ""Motors"", ""intended_use"": ""Domestic Appliance""} </start","{""power_source"": ""Motors"", ""intended_use"": ""Domestic Appliance""}","{""power source"": ""Motors"", ""intended_use"": ""Domestic Appliance""}"
schneider soft starter,True,2,"{""starter type"": ""soft starter"", ""schedule"": ""schneider""}","{""starter type"": ""soft starter"", ""schedule"": ""schneider""}","{""starter type"": ""soft starter"", ""schedule"": ""schneider""}"
Door han,True,1,"{attribute: ""han"", ""door"": ""han""}","{""door"": ""han""}","{""door"": ""han""}"
linear-actuators,True,1,"{""actuators"": ""linear-actuators""}","{""actuators"": ""linear-actuators""}","{""actuators"": ""linear-actuators""}"
Motor Starter,True,1,"{""attribute"": ""Motor Starter""}","{""attribute"": ""Motor Starter""}",{}
Three Phase Electric Motor,True,1,"{""power_source"": ""Three Phase Electric Motor""}","{""power_source"": ""Three Phase Electric Motor""}","{""power source"": ""Three Phase Electric Motor""}"
l t mpower pro mobile motor starter,True,2,"{""power"": ""pro mobile motor starter"", ""model_name"": ""l t mpower""}","{""power"": ""pro mobile motor starter"", ""model_name"": ""l t mpower""}","{""power"": ""pro mobile motor starter"", ""model_name"": ""l t mpower""}"
Kenstar Air Cooler Motor With Pump,True,3,"{""product_type"": ""Air Cooler"", ""features"": ""Motor With Pump"", ""brand"": ""Kenstar""}","{""product_type"": ""Air Cooler"", ""features"": ""Motor With Pump"", ""brand"": ""Kenstar""}","{""product_type"": ""Air Cooler"", ""features"": ""Motor With Pump"", ""brand"": ""Kenstar""}"
Three Phase Motor,True,1,"{""power_source"": ""Three Phase Motor""} </","{""power_source"": ""Three Phase Motor""}","{""power source"": ""Three Phase Motor""}"
Pneumatic Actuators,True,1,"{""actuators"": ""Pneumatic Actuators""} </start","{""actuators"": ""Pneumatic Actuators""}","{""actuators"": ""Pneumatic Actuators""}"
Crane Duty Geared Motor With Brake,True,2,"{""Feature"": ""Crane Duty"", ""Drive System"": ""Geared Motor With Brake""} </","{""Feature"": ""Crane Duty"", ""Drive System"": ""Geared Motor With Brake""}","{""feature"": ""Crane Duty"", ""Drive System"": ""Geared Motor With Brake""}"
1000 n (100 kg) 1 100 mm 24 v telescopic linear actuators,True,6,"{""actuators"": ""telescopic linear actuators"", ""voltage"": ""24 v"", ""size"": ""100 mm"", ""quantity"": ""1"", ""weight"": ""n (100 kg)"", ""value"": ""1000""} </","{""actuators"": ""telescopic linear actuators"", ""voltage"": ""24 v"", ""size"": ""100 mm"", ""quantity"": ""1"", ""weight"": ""n (100 kg)"", ""value"": ""1000""}","{""actuators"": ""telescopic linear actuators"", ""voltage"": ""24 v"", ""size"": ""100 mm"", ""quantity"": ""1"", ""weight"": ""n (100 kg)"", ""value"": ""1000""}"
Pneumatic Rotary Actuators,True,1,"{""actuators"": ""Pneumatic Rotary Actuators""} </","{""actuators"": ""Pneumatic Rotary Actuators""}","{""actuators"": ""Pneumatic Rotary Actuators""}"
Petrosa Starter medium,True,3,"{""starter"": ""medium"", ""brand"": ""Petrosa"", ""product_type"": ""Pet""} </start","{""starter"": ""medium"", ""brand"": ""Petrosa"", ""product_type"": ""Pet""}","{""starter"": ""medium"", ""brand"": ""Petrosa"", ""product_type"": ""Pet""}"
Pneumatic Rotary Actuator,True,1,"{""actuator"": ""Pneumatic Rotary Actuator""}","{""actuator"": ""Pneumatic Rotary Actuator""}","{""part type"": ""Pneumatic Rotary Actuator""}"
Shade Pole Rexnord c Frame Motor Rec-6110-A2,True,5,"{""Frame"": ""c Frame"", ""Motor"": ""Motor"", ""Brand"": ""Rexnord"", ""Attribute"": ""Shade Pole"", ""Part_Number"": ""Rec-6110-A2""}","{""Frame"": ""c Frame"", ""Motor"": ""Motor"", ""Brand"": ""Rexnord"", ""Attribute"": ""Shade Pole"", ""Part_Number"": ""Rec-6110-A2""}","{""Frame"": ""c Frame"", ""part type"": ""Motor"", ""brand"": ""Rexnord"", ""Attribute"": ""Shade Pole"", ""Part_Number"": ""Rec-6110-A2""}"
dc motor bush,True,2,"{""motor"": ""dc motor"", ""part"": ""bush""} <end","{""motor"": ""dc motor"", ""part"": ""bush""}","{""part type"": ""dc motor"", ""part"": ""bush""}"
crompton motors 20 hp 3 phase 960 rpm,True,4,"{""speed"": ""960 rpm"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""brand"": ""crompton motors""}","{""speed"": ""960 rpm"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""brand"": ""crompton motors""}","{""speed"": ""960 rpm"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""brand"": ""crompton motors""}"
geared motors,True,1,"{""power_source"": ""geared motors""} </","{""power_source"": ""geared motors""}","{""power source"": ""geared motors""}"
ball screw or belt driven actuator,True,2,"{""drive_mechanism"": ""actuator"", ""mechanism"": ""ball screw or belt driven""}","{""drive_mechanism"": ""actuator"", ""mechanism"": ""ball screw or belt driven""}","{""drive_mechanism"": ""actuator"", ""mechanism"": ""ball screw or belt driven""}"
Die Cast Rotors,True,1,"{""type"": ""Die Cast Rotors""} </start","{""type"": ""Die Cast Rotors""}","{""type"": ""Die Cast Rotors""}"
Crompton Greaves Motor,True,2,"{""brand"": ""Crompton Greaves"", ""power_source"": ""Motor""} </","{""brand"": ""Crompton Greaves"", ""power_source"": ""Motor""}","{""brand"": ""Crompton Greaves"", ""power source"": ""Motor""}"
automation switches,True,2,"{""feature"": ""automation"", ""type"": ""switches""} </start","{""feature"": ""automation"", ""type"": ""switches""}","{""feature"": ""automation"", ""type"": ""switches""}"
क्लीनर प्रोडक्ट के लिए केमिकल कहां मिलता है,True,3,"{""product_type"": ""क्लीनर प्रोडक्ट के लिए"", ""chemical_nature"": ""केमिकल"", ""availability"": ""कहां मिलता है""}","{""product_type"": ""क्लीनर प्रोडक्ट के लिए"", ""chemical_nature"": ""केमिकल"", ""availability"": ""कहां मिलता है""}","{""product_type"": ""क्लीनर प्रोडक्ट के लिए"", ""chemical_nature"": ""केमिकल"", ""availability"": ""कहां मिलता है""}"
Aluminium Bell Housing,True,2,"{""housing"": ""Bell"", ""material"": ""Aluminium""} </start","{""housing"": ""Bell"", ""material"": ""Aluminium""}","{""housing"": ""Bell"", ""material"": ""Aluminium""}"
crompton motors 20 hp 3 phase near khair 960 rpm,True,4,"{""motor"": ""crompton motors"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""speed"": ""near khair 960 rpm""}","{""motor"": ""crompton motors"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""speed"": ""near khair 960 rpm""}","{""part type"": ""crompton motors"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""speed"": ""near khair 960 rpm""}"
SIEMENS 1FL6064-1AC61-2LA1 SIMOTICS S-1FL6-1FL6 Operating voltage 3AC 400 V,True,2,"{""voltage"": ""Operating voltage 3AC 400 V"", ""model_number"": ""SIEMENS 1FL6064-1AC61-2LA1 SIMOTICS S-1FL6-1FL6""} </start","{""voltage"": ""Operating voltage 3AC 400 V"", ""model_number"": ""SIEMENS 1FL6064-1AC61-2LA1 SIMOTICS S-1FL6-1FL6""}","{""voltage"": ""Operating voltage 3AC 400 V"", ""model name/number"": ""SIEMENS 1FL6064-1AC61-2LA1 SIMOTICS S-1FL6-1FL6""}"
Danfoss/Eaton Char-Lynn 2000 series,True,3,"{""series"": ""2000 series"", ""brand"": ""Danfoss/Eaton"", ""name"": ""Char-Lynn""}","{""series"": ""2000 series"", ""brand"": ""Danfoss/Eaton"", ""name"": ""Char-Lynn""}","{""series"": ""2000 series"", ""brand"": ""Danfoss/Eaton"", ""name"": ""Char-Lynn""}"
crompton greaves motors 20 hp 3 phase,True,4,"{""brand"": ""crompton greaves"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""motors"": ""motors""} </","{""brand"": ""crompton greaves"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""motors"": ""motors""}","{""brand"": ""crompton greaves"", ""power"": ""20 hp"", ""phase"": ""3 phase"", ""motors"": ""motors""}"
Landt Motor Starter Mk1 Direct On Line (dol) (mk1 Dol 9-14 A.),True,4,"{""product_code"": ""Dol 9-14 A."", ""motor_starter"": ""Landt Motor Starter"", ""line"": ""Direct On Line (dol)"", ""mark"": ""Mk1""} </","{""product_code"": ""Dol 9-14 A."", ""motor_starter"": ""Landt Motor Starter"", ""line"": ""Direct On Line (dol)"", ""mark"": ""Mk1""}","{""model name/number"": ""Dol 9-14 A."", ""motor_starter"": ""Landt Motor Starter"", ""line"": ""Direct On Line (dol)"", ""mark"": ""Mk1""}"
fdhhdfh,True,1,"{""key-value attributes"": ""fdhhdfh""}","{""key-value attributes"": ""fdhhdfh""}","{""key-value attributes"": ""fdhhdfh""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR  1FK2106-4AF01-1SA0 2.7 kW,True,3,"{""power_consumption"": ""2.7 kW"", ""motor_type"": ""SERVO MOTOR"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1SA0""} </","{""power_consumption"": ""2.7 kW"", ""motor_type"": ""SERVO MOTOR"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1SA0""}","{""power_consumption"": ""2.7 kW"", ""motor_type"": ""SERVO MOTOR"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2106-4AF01-1SA0""}"
Vibration Motor,True,1,"{""power_source"": ""Vibration Motor""} <","{""power_source"": ""Vibration Motor""}","{""power source"": ""Vibration Motor""}"
Remi Geared Motor,True,1,"{""motor_type"": ""Remi Geared Motor""}","{""motor_type"": ""Remi Geared Motor""}","{""motor_type"": ""Remi Geared Motor""}"
Tata Signa Bs4 Blower Motor,True,3,"{""product_name"": ""Tata Signa"", ""model_number"": ""Bs4"", ""blower"": ""Motor""} </start","{""product_name"": ""Tata Signa"", ""model_number"": ""Bs4"", ""blower"": ""Motor""}","{""product_name"": ""Tata Signa"", ""model name/number"": ""Bs4"", ""blower"": ""Motor""}"
Allen Bradley SMC-3 43A Smart Motor starer,True,5,"{""motor_type"": ""Smart Motor"", ""model_number"": ""SMC-3"", ""brand"": ""Allen Bradley"", ""attribute"": ""starer"", ""part_number"": ""43A""}","{""motor_type"": ""Smart Motor"", ""model_number"": ""SMC-3"", ""brand"": ""Allen Bradley"", ""attribute"": ""starer"", ""part_number"": ""43A""}","{""motor_type"": ""Smart Motor"", ""model name/number"": ""SMC-3"", ""brand"": ""Allen Bradley""}"
skill-3220-armature-powerbilt(9683),True,1,"{""skill-level"": ""skill-3220-armature-powerbilt(9683)""} </start","{""skill-level"": ""skill-3220-armature-powerbilt(9683)""}","{""skill-level"": ""skill-3220-armature-powerbilt(9683)""}"
50W Wall Fan Motor,True,3,"{""power"": ""50W"", ""type"": ""Wall Fan"", ""motor"": ""Fan Motor""} </","{""power"": ""50W"", ""type"": ""Wall Fan"", ""motor"": ""Fan Motor""}","{""power"": ""50W"", ""type"": ""Wall Fan"", ""part type"": ""Fan Motor""}"
m9mz90g4yga panasonic gear motor /90watt/ three phase,True,3,"{""brand"": ""panasonic"", ""motor_details"": ""gear motor /90watt/ three phase"", ""model_number"": ""m9mz90g4yga""}","{""brand"": ""panasonic"", ""motor_details"": ""gear motor /90watt/ three phase"", ""model_number"": ""m9mz90g4yga""}","{""brand"": ""panasonic"", ""motor_details"": ""gear motor /90watt/ three phase"", ""model name/number"": ""m9mz90g4yga""}"
ll braider soft starer,True,1,"{""product_type"": ""ll braider soft starer""} </start","{""product_type"": ""ll braider soft starer""}","{""product_type"": ""ll braider soft starer""}"
kollmorgen servo motors akm63k-anc2r-00,True,3,"{""model_number"": ""akm63k-anc2r-00"", ""brand"": ""kollmorgen"", ""motors"": ""servo motors""}","{""model_number"": ""akm63k-anc2r-00"", ""brand"": ""kollmorgen"", ""motors"": ""servo motors""}","{""model name/number"": ""akm63k-anc2r-00"", ""brand"": ""kollmorgen"", ""motors"": ""servo motors""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0 0.12 kW,True,2,"{""power_consumption"": ""0.12 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0""} </start","{""power_consumption"": ""0.12 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0""}","{""power_consumption"": ""0.12 kW"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2204-5AK01-1MB0""}"
Crane Current Collector Carbon Brush,True,3,"{""feature"": ""Current Collector"", ""part"": ""Carbon Brush"", ""equipment"": ""Crane""}","{""feature"": ""Current Collector"", ""part"": ""Carbon Brush"", ""equipment"": ""Crane""}","{""feature"": ""Current Collector"", ""part"": ""Carbon Brush"", ""equipment"": ""Crane""}"
Pneumatic Actuatos,True,1,"{""actuators"": ""Pneumatic""} </","{""actuators"": ""Pneumatic""}","{""actuators"": ""Pneumatic""}"
1440 rpm three phase 9841043643 3 hp crompton greaves motor,True,6,"{""rpm"": ""1440"", ""phase"": ""three phase"", ""hp"": ""3 hp"", ""motor"": ""motor"", ""serial_number"": ""9841043643"", ""brand"": ""crompton greaves""}","{""rpm"": ""1440"", ""phase"": ""three phase"", ""hp"": ""3 hp"", ""motor"": ""motor"", ""serial_number"": ""9841043643"", ""brand"": ""crompton greaves""}","{""rpm"": ""1440"", ""phase"": ""three phase"", ""horsepower"": ""3 hp"", ""part type"": ""motor"", ""serial_number"": ""9841043643"", ""brand"": ""crompton greaves""}"
horse power,True,1,"{""power_source"": ""horse power""} </start","{""power_source"": ""horse power""}","{""power source"": ""horse power""}"
Terminal plate,True,1,"{""plate"": ""Terminal plate""}","{""plate"": ""Terminal plate""}","{""plate"": ""Terminal plate""}"
dc brake motors in mumbai,True,2,"{""location"": ""in mumbai"", ""features"": ""dc brake motors""}","{""location"": ""in mumbai"", ""features"": ""dc brake motors""}","{""location/city"": ""in mumbai"", ""features"": ""dc brake motors""}"
hindustan ac motor,True,1,"{""motor"": ""hindustan ac motor""} </start","{""motor"": ""hindustan ac motor""}","{""part type"": ""hindustan ac motor""}"
24 inch three phase 4 exhaust fan fibre,True,4,"{""phase"": ""three phase"", ""attribute"": ""fibre"", ""size"": ""24 inch"", ""part"": ""exhaust fan""}","{""phase"": ""three phase"", ""attribute"": ""fibre"", ""size"": ""24 inch"", ""part"": ""exhaust fan""}","{""phase"": ""three phase"", ""size"": ""24 inch"", ""part"": ""exhaust fan""}"
panasonic-ac-servo-motor,True,1,"{""motor_type"": ""panasonic-ac-servo-motor""}","{""motor_type"": ""panasonic-ac-servo-motor""}","{""motor_type"": ""panasonic-ac-servo-motor""}"
three phase 1 piece 5 hp 2800 rpm 3.7 KW 5HP Crompton Greaves Motor 1500 rpm,True,8,"{""power_consumption"": ""3.7 KW"", ""motor_speed"": ""1500 rpm"", ""brand"": ""Crompton Greaves Motor"", ""hp"": ""5HP"", ""speed"": ""2800 rpm"", ""quantity"": ""1 piece"", ""phase"": ""three phase"", ""hp_rating"": ""5hp""} </","{""power_consumption"": ""3.7 KW"", ""motor_speed"": ""1500 rpm"", ""brand"": ""Crompton Greaves Motor"", ""hp"": ""5HP"", ""speed"": ""2800 rpm"", ""quantity"": ""1 piece"", ""phase"": ""three phase"", ""hp_rating"": ""5hp""}","{""power_consumption"": ""3.7 KW"", ""motor_speed"": ""1500 rpm"", ""brand"": ""Crompton Greaves Motor"", ""horsepower"": ""5HP"", ""speed"": ""2800 rpm"", ""quantity"": ""1 piece"", ""phase"": ""three phase"", ""hp_rating"": ""5hp""}"
3 Phase Motor Starter,True,1,"{""power_source"": ""3 Phase Motor Starter""}","{""power_source"": ""3 Phase Motor Starter""}","{""power source"": ""3 Phase Motor Starter""}"
0.5 hp motor,True,1,"{""power"": ""0.5 hp motor""} </","{""power"": ""0.5 hp motor""}","{""power"": ""0.5 hp motor""}"
ac-fan-motor,True,1,"{""power_source"": ""ac-fan-motor""}","{""power_source"": ""ac-fan-motor""}","{""power source"": ""ac-fan-motor""}"
L&T Mpower Pro Mobile Motor Starter,True,2,"{""brand"": ""L&T"", ""power"": ""Mpower Pro Mobile Motor Starter""}","{""brand"": ""L&T"", ""power"": ""Mpower Pro Mobile Motor Starter""}","{""brand"": ""L&T"", ""power"": ""Mpower Pro Mobile Motor Starter""}"
linear actuator purlin,True,2,"{""actuator"": ""linear actuator"", ""purlin"": ""purlin""} </start","{""actuator"": ""linear actuator"", ""purlin"": ""purlin""}","{""part type"": ""linear actuator"", ""purlin"": ""purlin""}"
1 piece Allen Bradley Soft Starters,True,3,"{""quantity"": ""1 piece"", ""brand"": ""Allen Bradley"", ""feature"": ""Soft Starters""} </","{""quantity"": ""1 piece"", ""brand"": ""Allen Bradley"", ""feature"": ""Soft Starters""}","{""quantity"": ""1 piece"", ""brand"": ""Allen Bradley"", ""feature"": ""Soft Starters""}"
SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0 4.5 kW,True,3,"{""motor_type"": ""SERVO MOTOR"", ""power_output"": ""4.5 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0""} <end","{""motor_type"": ""SERVO MOTOR"", ""power_output"": ""4.5 kW"", ""model_number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0""}","{""motor_type"": ""SERVO MOTOR"", ""power_output"": ""4.5 kW"", ""model name/number"": ""SIEMENS SIMOTICS S-1FK2 SERVO MOTOR 1FK2210-3AB01-1SB0""}"
dg geared motor,True,2,"{""motor_type"": ""geared motor"", ""dg"": ""dg""}","{""motor_type"": ""geared motor"", ""dg"": ""dg""}","{""motor_type"": ""geared motor"", ""dg"": ""dg""}"
Alternator Stator Core,True,2,"{""Core"": ""Alternator Stator"", ""Part"": ""Core""}","{""Core"": ""Alternator Stator"", ""Part"": ""Core""}","{""Core"": ""Alternator Stator"", ""Part"": ""Core""}"
servo motors repairs,True,2,"{""services"": ""repairs"", ""power_source"": ""servo motors""}","{""services"": ""repairs"", ""power_source"": ""servo motors""}","{""services"": ""repairs"", ""power source"": ""servo motors""}"
Motor Carbon Brushes,True,1,"{""key-value attributes"": ""Motor Carbon Brushes""}","{""key-value attributes"": ""Motor Carbon Brushes""}","{""key-value attributes"": ""Motor Carbon Brushes""}"
Pmdc Stirrer Motor,True,2,"{""motor"": ""Stirrer Motor"", ""model_number"": ""Pmdc""}","{""motor"": ""Stirrer Motor"", ""model_number"": ""Pmdc""}","{""part type"": ""Stirrer Motor"", ""model name/number"": ""Pmdc""}"
dol-starter,True,1,"{""attribute"": ""dol-starter""}","{""attribute"": ""dol-starter""}",{}
Fan Motor,True,1,"{""component"": ""Fan Motor""}","{""component"": ""Fan Motor""}","{""component"": ""Fan Motor""}"
Three Phase Motors Crompton Greaves,True,2,"{""phase"": ""Three Phase Motors"", ""brand"": ""Crompton Greaves""} </","{""phase"": ""Three Phase Motors"", ""brand"": ""Crompton Greaves""}","{""phase"": ""Three Phase Motors"", ""brand"": ""Crompton Greaves""}"
TR 7 25x50 Holder,True,3,"{""holder"": ""Holder"", ""model_number"": ""TR 7"", ""dimensions"": ""25x50""} </","{""holder"": ""Holder"", ""model_number"": ""TR 7"", ""dimensions"": ""25x50""}","{""holder"": ""Holder"", ""model name/number"": ""TR 7"", ""dimensions"": ""25x50""}"
