query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
Linear Actuator,True,1,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""Linear Actuator"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""actuator_type"",""value"":""Linear Actuator"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""Linear Actuator"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""Linear Actuator"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""actuator_type"", ""value"": ""Linear Actuator"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""Linear Actuator"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2457,173,$0.001488
Gold Power Single Phase Induction Motor,True,3,6,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Gold Power"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Gold Power"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""Single Phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""phase_type"",""value"":""Single Phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""Induction Motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""type"",""value"":""Induction Motor"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Gold Power"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Gold Power"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""Single Phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""phase_type"", ""value"": ""Single Phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""Induction Motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""Induction Motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2460,238,$0.001587
dc motors,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""dc motors"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""dc"",""value"":""dc motors"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc motors"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""dc"", ""value"": ""dc motors"", ""key_priority"": 2, ""attribute_priority"": 1}]}",2456,984,$0.002704
dol starter,True,1,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""dol starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""starter_type"",""value"":""dol starter"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""dol starter"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""dol starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""starter_type"", ""value"": ""dol starter"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""dol starter"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2456,161,$0.001469
Wages Patti,True,2,3,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""wages patti"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""type"",""value"":""wages patti"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""stationery"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""wages patti"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""wages patti"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""stationery"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2456,192,$0.001516
Lift Motor,True,1,3,"{""attributes"":[{""attribute_key"":""application"",""value"":""lift motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""lift motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""lift motor"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""lift motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""lift motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""lift motor"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2456,174,$0.001489
0.25HP Single Phase Electric Motor,True,3,7,"{""attributes"":[{""attribute_key"":""horsepower"",""value"":""0.25HP"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""0.25HP"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""hp"",""value"":""0.25HP"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""Single Phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""phase_type"",""value"":""Single Phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""Electric Motor"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""type"",""value"":""Electric Motor"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""horsepower"", ""value"": ""0.25HP"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""0.25HP"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""hp"", ""value"": ""0.25HP"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""Single Phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""phase_type"", ""value"": ""Single Phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""Electric Motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""type"", ""value"": ""Electric Motor"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2464,270,$0.001637
12v dc dual shaft motor,True,3,7,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""dc"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""voltage"",""value"":""12v"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""volt"",""value"":""12v"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""shaft_type"",""value"":""dual shaft"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""shaft"",""value"":""dual shaft"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""feature"",""value"":""dual shaft"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""dc"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""voltage"", ""value"": ""12v"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""volt"", ""value"": ""12v"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""shaft_type"", ""value"": ""dual shaft"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""shaft"", ""value"": ""dual shaft"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""feature"", ""value"": ""dual shaft"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2462,817,$0.002457
single phase submersible pump starter,True,3,6,"{""attributes"":[{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""phase_type"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""submersible pump"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""pump_type"",""value"":""submersible pump"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""starter"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""device"",""value"":""starter"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""phase_type"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""submersible pump"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""pump_type"", ""value"": ""submersible pump"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""device"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2459,248,$0.001602
Bharat Bijlee Ie3 Motor,True,3,6,"{""attributes"":[{""attribute_key"":""brand"",""value"":""Bharat Bijlee"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Bharat Bijlee"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""efficiency_class"",""value"":""Ie3"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""efficiency"",""value"":""Ie3"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""ie_rating"",""value"":""Ie3"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""motor_type"",""value"":""Motor"",""key_priority"":1,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Bharat Bijlee"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Bharat Bijlee"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""efficiency_class"", ""value"": ""Ie3"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""efficiency"", ""value"": ""Ie3"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""ie_rating"", ""value"": ""Ie3"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""Motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2461,255,$0.001613
Crompton Single Phase Vibrator,True,3,7,"{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""phase_type"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""type"",""value"":""vibrator"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""product_type"",""value"":""vibrator"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""application"",""value"":""vibrator"",""key_priority"":3,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""phase_type"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""vibrator"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""product_type"", ""value"": ""vibrator"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""application"", ""value"": ""vibrator"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2460,1316,$0.003204
Telescopic Brushes,True,2,5,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""brushes"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""brushes"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""feature"",""value"":""telescopic"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""mechanism"",""value"":""telescopic"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""handle_type"",""value"":""telescopic"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""brushes"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""brushes"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""feature"", ""value"": ""telescopic"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""mechanism"", ""value"": ""telescopic"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""handle_type"", ""value"": ""telescopic"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2458,219,$0.001558
Carbon Brush,True,1,3,"{""attributes"":[{""attribute_key"":""product_name"",""value"":""Carbon Brush"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""part_name"",""value"":""Carbon Brush"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""Carbon Brush"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""product_name"", ""value"": ""Carbon Brush"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""part_name"", ""value"": ""Carbon Brush"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""Carbon Brush"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2456,169,$0.001481
electric gate motor,True,1,3,"{""attributes"":[{""attribute_key"":""application"",""value"":""electric gate motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""electric gate motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""electric gate motor"",""key_priority"":3,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""electric gate motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""electric gate motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""electric gate motor"", ""key_priority"": 3, ""attribute_priority"": 1}]}",2457,2954,$0.005659
101-200 KW 1 HP Bharat Bijlee Ac Motor,False,0,0,"```json
{""attributes"":[{""attribute_key"":""brand"",""value"":""Bharat Bijlee"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""Bharat Bijlee"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""horsepower"",""value"":""1 HP"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""1 HP"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""hp"",""value"":""1 HP"",""key_priority"":3,""attribute_priority",,2471,2996,$0.005730
Auto Switch for 3 Phase Motor,True,3,5,"{""attributes"":[{""attribute_key"":""product_type"",""value"":""Auto Switch"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""component"",""value"":""Auto Switch"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""3 Phase Motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""compatibility"",""value"":""3 Phase Motor"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""3 Phase"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""Auto Switch"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""component"", ""value"": ""Auto Switch"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""3 Phase Motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""compatibility"", ""value"": ""3 Phase Motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""3 Phase"", ""key_priority"": 3, ""attribute_priority"": 2}]}",2461,235,$0.001583
crompton motors crompton motor 5 hp single phase,True,3,7,"{""attributes"":[{""attribute_key"":""brand"",""value"":""crompton"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""crompton"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""horsepower"",""value"":""5 hp"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""power"",""value"":""5 hp"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""hp"",""value"":""5 hp"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""phase_type"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""crompton"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""crompton"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""horsepower"", ""value"": ""5 hp"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""power"", ""value"": ""5 hp"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""hp"", ""value"": ""5 hp"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""phase_type"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2465,258,$0.001619
