query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
3 phase 15hp motor starter,True,4,9,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""15 hp"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""horsepower"",""value"":""15 hp"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""hp"",""value"":""15 hp"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""15 hp"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""horsepower"", ""value"": ""15 hp"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""hp"", ""value"": ""15 hp"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 4}]}",0,0,$0.000000
DC Carbon,True,2,4,"{""attributes"":[{""attribute_key"":""current_type"",""value"":""dc"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""supply_type"",""value"":""dc"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""automotive"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""use"",""value"":""automotive"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""current_type"", ""value"": ""dc"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""supply_type"", ""value"": ""dc"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""automotive"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""automotive"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
external motor rotor die casting,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
c 10 micro 2900 bldc moter,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""bldc motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""bldc motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""dc motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""dc motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""bldc motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""bldc motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""dc motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""dc motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
extra power breaker 1 power tool armature,True,2,4,"{""attributes"":[{""attribute_key"":""product_category"",""value"":""armature"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""category"",""value"":""armature"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""power tool"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""power tool"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""product_category"", ""value"": ""armature"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""category"", ""value"": ""armature"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""power tool"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""power tool"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
Gear Motor,True,2,5,"{""attributes"":[{""attribute_key"":""brand"",""value"":""ge"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""ge"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""ge"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""motor_type"",""value"":""gear motor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""product_type"",""value"":""gear motor"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""ge"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""ge"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""ge"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""gear motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""gear motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
Liquid Resistance Starter,True,1,4,"{""attributes"":[{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""starter"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""starter"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
a c blower motor spal,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
1HP Single Phase Godrej Lawkim Foot Mounted,True,4,10,"{""attributes"":[{""attribute_key"":""brand"",""value"":""godrej lawkim"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""godrej lawkim"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""godrej lawkim"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""power"",""value"":""1 hp"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""horsepower"",""value"":""1 hp"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""hp"",""value"":""1 hp"",""key_priority"":3,""attribute_priority"":2},{""attribute_key"":""phase"",""value"":""single phase"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""supply_phase"",""value"":""single phase"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""mounting_type"",""value"":""foot mount"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""mounting"",""value"":""foot mount"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""godrej lawkim"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""godrej lawkim"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""godrej lawkim"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""power"", ""value"": ""1 hp"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""horsepower"", ""value"": ""1 hp"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""hp"", ""value"": ""1 hp"", ""key_priority"": 3, ""attribute_priority"": 2}, {""attribute_key"": ""phase"", ""value"": ""single phase"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""supply_phase"", ""value"": ""single phase"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""mounting_type"", ""value"": ""foot mount"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""mounting"", ""value"": ""foot mount"", ""key_priority"": 2, ""attribute_priority"": 4}]}",0,0,$0.000000
Automatic Sliding Gate Motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
fcma soft starter,True,1,4,"{""attributes"":[{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""starter"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""starter"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
three phase 1 mini dol automatic-switch,True,4,8,"{""attributes"":[{""attribute_key"":""phase"",""value"":""three phase"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""supply_phase"",""value"":""three phase"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""starter"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""starter"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""product_category"",""value"":""switch"",""key_priority"":1,""attribute_priority"":3},{""attribute_key"":""category"",""value"":""switch"",""key_priority"":2,""attribute_priority"":3},{""attribute_key"":""product_category"",""value"":""miniature"",""key_priority"":1,""attribute_priority"":4},{""attribute_key"":""category"",""value"":""miniature"",""key_priority"":2,""attribute_priority"":4}]}","{""attributes"": [{""attribute_key"": ""phase"", ""value"": ""three phase"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""supply_phase"", ""value"": ""three phase"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""product_category"", ""value"": ""switch"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""category"", ""value"": ""switch"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""product_category"", ""value"": ""miniature"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""category"", ""value"": ""miniature"", ""key_priority"": 2, ""attribute_priority"": 4}]}",0,0,$0.000000
push button shutter motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
SIEMENS 1LE7501‑1BB23‑5AA4,True,2,6,"{""attributes"":[{""attribute_key"":""brand"",""value"":""siemens"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""manufacturer"",""value"":""siemens"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""company"",""value"":""siemens"",""key_priority"":3,""attribute_priority"":1},{""attribute_key"":""model_number"",""value"":""1LE7501"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""part_number"",""value"":""1LE7501"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""model"",""value"":""1LE7501"",""key_priority"":3,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""siemens"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""siemens"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""siemens"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""model_number"", ""value"": ""1LE7501"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""part_number"", ""value"": ""1LE7501"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""model"", ""value"": ""1LE7501"", ""key_priority"": 3, ""attribute_priority"": 2}]}",0,0,$0.000000
blower-motors,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
Servo Motor Repairing Service,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""servo motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""product_type"",""value"":""servo motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""servo motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""product_type"", ""value"": ""servo motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",0,0,$0.000000
Petrosa Starter medium 200 Grams,True,1,4,"{""attributes"":[{""attribute_key"":""application"",""value"":""starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""use"",""value"":""starter"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""product_category"",""value"":""starter"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""category"",""value"":""starter"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""product_category"", ""value"": ""starter"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""category"", ""value"": ""starter"", ""key_priority"": 2, ""attribute_priority"": 2}]}",0,0,$0.000000
