query,success,unique_value_count,total_key_count,raw_output,attributes_json,input_tokens,output_tokens,cost
Telescopic Linear Actuators,True,3,5,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""actuator_type"",
      ""value"": ""telescopic linear actuator"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""actuator"",
      ""value"": ""telescopic linear actuator"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""linear_actuator"",
      ""value"": ""telescopic linear actuator"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""type"",
      ""value"": ""telescopic"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motion_type"",
      ""value"": ""linear"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""actuator_type"", ""value"": ""telescopic linear actuator"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""actuator"", ""value"": ""telescopic linear actuator"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""linear_actuator"", ""value"": ""telescopic linear actuator"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""type"", ""value"": ""telescopic"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""motion_type"", ""value"": ""linear"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2223,212,$0.001429
speed on  outdoor motar,True,3,5,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""feature"",
      ""value"": ""speed on"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""function"",
      ""value"": ""speed on"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""application"",
      ""value"": ""outdoor motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""use"",
      ""value"": ""outdoor motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""feature"", ""value"": ""speed on"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""function"", ""value"": ""speed on"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""outdoor motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""outdoor motor"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2222,196,$0.001405
Motor Automatic Switch,True,2,5,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""Motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor"",""value"":""Motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""switch_type"",""value"":""Automatic Switch"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""switch"",""value"":""Automatic Switch"",""key_priority"":2,""attribute_priority"":2},{""attribute_key"":""feature"",""value"":""Automatic Switch"",""key_priority"":1,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""Motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor"", ""value"": ""Motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""switch_type"", ""value"": ""Automatic Switch"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""switch"", ""value"": ""Automatic Switch"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""feature"", ""value"": ""Automatic Switch"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2215,3331,$0.006104
speed on outdoor motar,True,3,3,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""application"",""value"":""outdoor"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""feature"",""value"":""speed"",""key_priority"":1,""attribute_priority"":3}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""outdoor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""feature"", ""value"": ""speed"", ""key_priority"": 1, ""attribute_priority"": 3}]}",2218,1256,$0.002993
Crompton Greaves Flameproof IE3 Motor,True,4,8,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"",
      ""value"": ""Crompton Greaves"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""Crompton Greaves"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""company"",
      ""value"": ""Crompton Greaves"",
      ""key_priority"": 3,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""enclosure"",
      ""value"": ""flameproof"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""enclosure_type"",
      ""value"": ""flameproof"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""efficiency_class"",
      ""value"": ""IE3"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""energy_efficiency"",
      ""value"": ""IE3"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 4
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Crompton Greaves"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Crompton Greaves"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""Crompton Greaves"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""enclosure"", ""value"": ""flameproof"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""enclosure_type"", ""value"": ""flameproof"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""efficiency_class"", ""value"": ""IE3"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""energy_efficiency"", ""value"": ""IE3"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""motor_type"", ""value"": ""motor"", ""key_priority"": 1, ""attribute_priority"": 4}]}",2226,320,$0.001593
a c blower motor spal 24v,True,3,6,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""a c blower motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""ac_blower"",
      ""value"": ""a c blower motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""brand"",
      ""value"": ""spal"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""spal"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""voltage"",
      ""value"": ""24v"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""volt"",
      ""value"": ""24v"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""a c blower motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""ac_blower"", ""value"": ""a c blower motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""brand"", ""value"": ""spal"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""manufacturer"", ""value"": ""spal"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""voltage"", ""value"": ""24v"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""volt"", ""value"": ""24v"", ""key_priority"": 2, ""attribute_priority"": 3}]}",2227,242,$0.001476
brake motor,True,1,2,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""brake motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""brake"",""value"":""brake motor"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""brake motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""brake"", ""value"": ""brake motor"", ""key_priority"": 2, ""attribute_priority"": 1}]}",2215,511,$0.001874
star-delta-starter,True,1,2,"{""attributes"":[{""attribute_key"":""starter_type"",""value"":""star-delta-starter"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""starter"",""value"":""star-delta-starter"",""key_priority"":2,""attribute_priority"":1}]}","{""attributes"": [{""attribute_key"": ""starter_type"", ""value"": ""star-delta-starter"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""starter"", ""value"": ""star-delta-starter"", ""key_priority"": 2, ""attribute_priority"": 1}]}",2217,5686,$0.009638
deep vibrator motor,True,2,4,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""vibrator motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""vibrator"",
      ""value"": ""vibrator motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""application"",
      ""value"": ""vibrator"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""use"",
      ""value"": ""vibrator"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""vibrator motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""vibrator"", ""value"": ""vibrator motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""application"", ""value"": ""vibrator"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""use"", ""value"": ""vibrator"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2219,162,$0.001352
Hydromatik Rexroth A2F-12-Wp6 Hydraulic Piston Motor,True,3,8,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"", 
      ""value"": ""Hydromatik Rexroth"", 
      ""key_priority"": 1, 
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""manufacturer"", 
      ""value"": ""Hydromatik Rexroth"", 
      ""key_priority"": 2, 
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""company"", 
      ""value"": ""Hydromatik Rexroth"", 
      ""key_priority"": 3, 
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""model"", 
      ""value"": ""A2F-12-Wp6"", 
      ""key_priority"": 1, 
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""product_code"", 
      ""value"": ""A2F-12-Wp6"", 
      ""key_priority"": 2, 
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""motor_type"", 
      ""value"": ""Hydraulic Piston Motor"", 
      ""key_priority"": 1, 
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""piston_motor"", 
      ""value"": ""Hydraulic Piston Motor"", 
      ""key_priority"": 2, 
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""hydraulic_motor"", 
      ""value"": ""Hydraulic Piston Motor"", 
      ""key_priority"": 3, 
      ""attribute_priority"": 3
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Hydromatik Rexroth"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Hydromatik Rexroth"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""company"", ""value"": ""Hydromatik Rexroth"", ""key_priority"": 3, ""attribute_priority"": 1}, {""attribute_key"": ""model"", ""value"": ""A2F-12-Wp6"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_code"", ""value"": ""A2F-12-Wp6"", ""key_priority"": 2, ""attribute_priority"": 2}, {""attribute_key"": ""motor_type"", ""value"": ""Hydraulic Piston Motor"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""piston_motor"", ""value"": ""Hydraulic Piston Motor"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""hydraulic_motor"", ""value"": ""Hydraulic Piston Motor"", ""key_priority"": 3, ""attribute_priority"": 3}]}",2237,373,$0.001678
vibrator cover,True,2,4,"{""attributes"":[{""attribute_key"":""motor_type"",""value"":""vibrator motor"",""key_priority"":1,""attribute_priority"":1},{""attribute_key"":""motor"",""value"":""vibrator motor"",""key_priority"":2,""attribute_priority"":1},{""attribute_key"":""accessory"",""value"":""cover"",""key_priority"":1,""attribute_priority"":2},{""attribute_key"":""feature"",""value"":""cover"",""key_priority"":2,""attribute_priority"":2}]}","{""attributes"": [{""attribute_key"": ""motor_type"", ""value"": ""vibrator motor"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor"", ""value"": ""vibrator motor"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""accessory"", ""value"": ""cover"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""feature"", ""value"": ""cover"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2214,3375,$0.006169
Rotork Yt 3300 Smart Positioner,True,4,7,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""brand"",
      ""value"": ""Rotork"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""manufacturer"",
      ""value"": ""Rotork"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""model"",
      ""value"": ""Yt 3300"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""product_type"",
      ""value"": ""Smart Positioner"",
      ""key_priority"": 1,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""positioner_type"",
      ""value"": ""Smart Positioner"",
      ""key_priority"": 2,
      ""attribute_priority"": 3
    },
    {
      ""attribute_key"": ""technology"",
      ""value"": ""Smart"",
      ""key_priority"": 1,
      ""attribute_priority"": 4
    },
    {
      ""attribute_key"": ""feature"",
      ""value"": ""Smart"",
      ""key_priority"": 2,
      ""attribute_priority"": 4
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""brand"", ""value"": ""Rotork"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""manufacturer"", ""value"": ""Rotork"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""model"", ""value"": ""Yt 3300"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""product_type"", ""value"": ""Smart Positioner"", ""key_priority"": 1, ""attribute_priority"": 3}, {""attribute_key"": ""positioner_type"", ""value"": ""Smart Positioner"", ""key_priority"": 2, ""attribute_priority"": 3}, {""attribute_key"": ""technology"", ""value"": ""Smart"", ""key_priority"": 1, ""attribute_priority"": 4}, {""attribute_key"": ""feature"", ""value"": ""Smart"", ""key_priority"": 2, ""attribute_priority"": 4}]}",2228,274,$0.001525
Concrete Vibrator Motor,True,2,4,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""application"",
      ""value"": ""concrete vibrator"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""use"",
      ""value"": ""concrete vibrator"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""vibrator motor"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""type"",
      ""value"": ""vibrator motor"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""application"", ""value"": ""concrete vibrator"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""use"", ""value"": ""concrete vibrator"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""vibrator motor"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""type"", ""value"": ""vibrator motor"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2220,163,$0.001355
blower motors in port blair,True,2,4,"```json
{
  ""attributes"": [
    {
      ""attribute_key"": ""product_type"",
      ""value"": ""blower motors"",
      ""key_priority"": 1,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""motor_type"",
      ""value"": ""blower motors"",
      ""key_priority"": 2,
      ""attribute_priority"": 1
    },
    {
      ""attribute_key"": ""location"",
      ""value"": ""port blair"",
      ""key_priority"": 1,
      ""attribute_priority"": 2
    },
    {
      ""attribute_key"": ""city"",
      ""value"": ""port blair"",
      ""key_priority"": 2,
      ""attribute_priority"": 2
    }
  ]
}
```","{""attributes"": [{""attribute_key"": ""product_type"", ""value"": ""blower motors"", ""key_priority"": 1, ""attribute_priority"": 1}, {""attribute_key"": ""motor_type"", ""value"": ""blower motors"", ""key_priority"": 2, ""attribute_priority"": 1}, {""attribute_key"": ""location"", ""value"": ""port blair"", ""key_priority"": 1, ""attribute_priority"": 2}, {""attribute_key"": ""city"", ""value"": ""port blair"", ""key_priority"": 2, ""attribute_priority"": 2}]}",2223,164,$0.001357
